,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
29,1,0,64.0312423743,"[-144.0, -100.0]",-5.0,"[-80, -98]",0.799769309582,1,0.333456320106,1.0,1.0,-44.0,20.0997512422,64.0,"[-100.0, -100.0]",6
30,1,0,55.2268050859,"[-56.0, 100.0]",-5.0,"[-111, 105]",0.79949319025,1,0.382461644476,1.0,1.0,44.0,12.0830459736,64.0,"[-100.0, 100.0]",5
31,1,0,49.040799341,"[144.0, 0.0]",-1.0,"[98, -17]",0.850813230034,1,0.416354617686,1.0,1.0,44.0,17.1172427686,64.0,"[100.0, 0.0]",4
32,1,0,73.0068489938,"[44.0, -100.0]",0.0,"[-29, -101]",0.783357785549,1,0.366499002092,1.0,1.0,44.0,29.0172362571,64.0,"[0.0, -100.0]",3
33,-2,0,72.1803297305,"[32.0, -100.0]",-1.0,"[-39, -113]",0.784106522566,4,0.366615879582,1.0,0.0,32.0,41.1096095822,64.0,"[0.0, -100.0]",2
34,1,0,44.6430285711,"[68.0, -100.0]",-1.0,"[111, -88]",0.867001214763,1,0.466628468712,1.0,1.0,-32.0,16.2788205961,64.0,"[100.0, -100.0]",1
35,1,0,45.3982378513,"[132.0, -100.0]",-5.0,"[87, -106]",0.833186660544,1,0.38293185865,1.0,1.0,32.0,14.3178210633,64.0,"[100.0, -100.0]",0
36,-2,1,54.3783044973,"[32.0, 100.0]",0.0,"[-14, 129]",0.867037269403,4,0.433586087194,1.0,0.0,32.0,32.2024843762,64.0,"[0.0, 100.0]",35
37,1,1,44.72135955,"[132.0, 0.0]",-5.0,"[92, -20]",0.834031543694,1,0.399820807856,1.0,1.0,32.0,21.5406592285,64.0,"[100.0, 0.0]",34
38,1,1,51.2640224719,"[-32.0, -100.0]",-5.0,"[16, -118]",0.816442831769,1,0.382655739319,1.0,1.0,-32.0,24.0831891576,64.0,"[0.0, -100.0]",33
39,1,1,57.9741321625,"[-144.0, 100.0]",-1.0,"[-88, 115]",0.866738315439,1,0.466428064276,1.0,1.0,-44.0,19.2093727123,64.0,"[-100.0, 100.0]",32
40,1,1,57.0788927713,"[-144.0, 0.0]",0.0,"[-87, -3]",0.883653404424,1,0.433478523861,1.0,1.0,-44.0,13.3416640641,64.0,"[-100.0, 0.0]",31
41,1,1,59.3043000127,"[144.0, 100.0]",-5.0,"[85, 94]",0.867118092254,1,0.416221816093,1.0,1.0,44.0,16.1554944214,64.0,"[100.0, 100.0]",30
42,-2,1,59.0931468108,"[-68.0, 0.0]",-1.0,"[-122, 24]",0.933723846334,4,0.48399574426,1.0,0.0,32.0,32.5576411922,64.0,"[-100.0, 0.0]",29
43,1,1,56.5154846038,"[144.0, 0.0]",0.0,"[89, 13]",0.816784150084,1,0.399562114966,1.0,1.0,44.0,17.0293863659,64.0,"[100.0, 0.0]",28
44,1,1,38.8329756779,"[-44.0, 0.0]",-5.0,"[-6, 8]",0.767512321007,1,0.366939470987,1.0,1.0,-44.0,10.0,64.0,"[0.0, 0.0]",27
45,1,1,52.0,"[-32.0, 100.0]",-1.0,"[20, 100]",0.900422171224,1,0.416403592215,1.0,1.0,-32.0,20.0,64.0,"[0.0, 100.0]",26
46,1,1,55.542776308,"[-132.0, 100.0]",0.0,"[-78, 113]",0.866504860925,1,0.399495413643,1.0,1.0,-32.0,25.5538646784,64.0,"[-100.0, 100.0]",25
47,1,1,47.0425339454,"[144.0, 100.0]",-1.0,"[97, 98]",0.866906871437,1,0.399581043748,1.0,1.0,44.0,3.60555127546,64.0,"[100.0, 100.0]",24
48,-2,1,65.6048778674,"[-144.0, -100.0]",0.0,"[-92, -60]",0.950966132223,4,0.48366404057,1.0,0.0,-44.0,40.7921561087,64.0,"[-100.0, -100.0]",23
49,1,1,51.6236379966,"[-144.0, -100.0]",-5.0,"[-93, -92]",0.816701825126,1,0.333148953388,1.0,1.0,-44.0,10.6301458127,64.0,"[-100.0, -100.0]",22
50,1,1,46.3249392876,"[-132.0, -100.0]",-1.0,"[-87, -89]",0.799850733252,1,0.383110930561,1.0,1.0,-32.0,17.0293863659,64.0,"[-100.0, -100.0]",21
51,1,1,55.0817574157,"[-132.0, 100.0]",-5.0,"[-79, 85]",0.883075927384,1,0.3995431863,1.0,1.0,-32.0,25.8069758011,64.0,"[-100.0, 100.0]",20
52,-1,1,20.0997512422,"[132.0, -100.0]",0.0,"[152, -98]",0.833627730492,2,0.366395945544,1.0,0.0,32.0,52.038447325,64.0,"[100.0, -100.0]",19
53,-2,1,70.256672281,"[-132.0, -100.0]",0.0,"[-62, -106]",1.01617806964,4,0.399425707874,1.0,-5.0,-32.0,38.4707681233,64.0,"[-100.0, -100.0]",18
54,1,1,67.7421582178,"[-56.0, 0.0]",0.0,"[-123, -10]",0.917237809044,1,0.383373829769,1.0,1.0,44.0,25.079872408,64.0,"[-100.0, 0.0]",17
55,1,1,66.0075753228,"[44.0, 0.0]",-5.0,"[-22, 1]",0.766631683568,1,0.266083501047,1.0,1.0,44.0,22.0227155455,64.0,"[0.0, 0.0]",16
56,1,1,55.1543289326,"[-68.0, -100.0]",-1.0,"[-119, -79]",0.899877143442,1,0.399899827898,1.0,1.0,32.0,28.319604517,64.0,"[-100.0, -100.0]",15
57,1,1,45.0111097397,"[-44.0, 100.0]",-1.0,"[1, 101]",0.86676235206,1,0.383405077388,1.0,1.0,-44.0,1.41421356237,64.0,"[0.0, 100.0]",14
58,1,1,45.0444225182,"[32.0, 100.0]",-5.0,"[-13, 98]",0.816162205534,1,0.34947184287,1.0,1.0,32.0,13.152946438,64.0,"[0.0, 100.0]",13
59,1,1,54.626001135,"[144.0, -100.0]",-1.0,"[94, -78]",0.949623693479,1,0.482757563936,1.0,1.0,44.0,22.803508502,64.0,"[100.0, -100.0]",12
60,-2,1,54.5618914628,"[132.0, 100.0]",0.0,"[91, 64]",0.883353248588,4,0.399131861632,1.0,0.0,32.0,37.1079506306,64.0,"[100.0, 100.0]",11
61,-2,1,65.2763356815,"[-132.0, 100.0]",-1.0,"[-67, 106]",0.816412786022,4,0.366666957038,1.0,0.0,-32.0,33.5410196625,64.0,"[-100.0, 100.0]",10
62,1,1,34.4818792991,"[68.0, 0.0]",0.0,"[98, -17]",2.35144313669,1,0.316013629897,1.0,-5.0,-32.0,17.1172427686,64.0,"[100.0, 0.0]",9
63,1,1,56.6127194189,"[32.0, -100.0]",-5.0,"[-22, -83]",0.932798741385,1,0.38263290457,1.0,1.0,32.0,27.8028775489,64.0,"[0.0, -100.0]",8
64,1,1,62.6498204307,"[44.0, 100.0]",0.0,"[-18, 91]",1.00049184693,1,0.383339277352,1.0,-5.0,44.0,20.1246117975,64.0,"[0.0, 100.0]",7
65,1,1,51.1566222497,"[56.0, 0.0]",-1.0,"[107, 4]",0.766806549043,1,0.35056159785,1.0,1.0,-44.0,8.0622577483,64.0,"[100.0, 0.0]",6
66,1,1,60.0,"[56.0, -100.0]",0.0,"[116, -100]",0.800113632577,1,0.349823076278,1.0,1.0,-44.0,16.0,64.0,"[100.0, -100.0]",5
67,1,1,50.1597448159,"[144.0, 100.0]",-5.0,"[94, 96]",0.799362491816,1,0.332461509272,1.0,1.0,44.0,7.21110255093,64.0,"[100.0, 100.0]",4
68,1,1,47.1699056603,"[-68.0, 0.0]",-1.0,"[-108, 25]",0.833057163865,1,0.383631921723,1.0,1.0,32.0,26.2488094968,64.0,"[-100.0, 0.0]",3
69,1,1,65.0,"[44.0, -100.0]",-1.0,"[-19, -84]",0.816981850425,1,0.350152376457,1.0,1.0,44.0,24.8394846967,64.0,"[0.0, -100.0]",2
70,1,1,65.0307619516,"[56.0, -100.0]",-5.0,"[121, -98]",0.866281621973,1,0.383044529706,1.0,1.0,-44.0,21.0950231097,64.0,"[100.0, -100.0]",1
71,1,1,36.6742416418,"[68.0, 0.0]",-5.0,"[104, -7]",0.849943409092,1,0.382347170613,1.0,1.0,-32.0,8.0622577483,64.0,"[100.0, 0.0]",0
72,1,2,48.7647413609,"[-56.0, 0.0]",-5.0,"[-99, 23]",0.882586183725,1,0.448852872942,1.0,1.0,44.0,23.0217288664,64.0,"[-100.0, 0.0]",35
73,1,2,49.040799341,"[-44.0, -100.0]",-5.0,"[2, -117]",0.816747794859,1,0.41662592988,1.0,1.0,-44.0,17.1172427686,64.0,"[0.0, -100.0]",34
